,Date,Open,High,Low,Close,Adj Close,Volume,Price Change,Percent Change,Tweet,text,Tweet URL,Positive,Neutral,Negative,Compound,TESLA
566,2020-09-21,453.130005,455.679993,407.070007,449.390015,449.390015,109476800,4.679993,1.0,8711,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck & Roadster, but what we announce will not reach serious high-volume production until 2022.
3,052
6,463
68.2K",https://twitter.com/elonmusk/status/1308148212876812289,0.083,0.883,0.034,0.1586,1
567,2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800,-17.919983,-4.0,8714,"The extreme difficulty of scaling production of new technology is not well understood. It’s 1000% to 10,000% harder than making a few prototypes. The machine that makes the machine is vastly harder than the machine itself.
1,177
2,869
33.3K",https://twitter.com/elonmusk/status/1308284091142266881,0.0,0.891,0.109,-0.5434,0
568,2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,-25.610016,-6.0,8709,"Cybertruck, ATV, Roadster & Semi
C A R S
7,278
37.4K
339.3K",https://twitter.com/elonmusk/status/1308563749888864257,0.0,1.0,0.0,0.0,0
569,2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100,-12.649994,-3.0,8712,"Only thing beyond ludicrous is plaid
tesla.com
Design Your Model S | Tesla
Design and order your Tesla Model S, the safest, quickest electric car on the road. Learn about lease and loan options, warranties, EV incentives and more.
2,661
3,568
49.5K",https://twitter.com/elonmusk/status/1309175176081399811,0.108,0.839,0.054,0.3612,1
570,2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,9.230011,2.0,8710,"What can’t we predict?
39.5K
17.1K
182.1K",https://twitter.com/elonmusk/status/1309390263333289986,0.0,1.0,0.0,0.0,0
571,2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,19.349976,5.0,8754,"Replying to 
@austinbarnard45
True
137
127
6,320",https://twitter.com/elonmusk/status/1310650504373063689,0.318,0.682,0.0,0.4215,0
572,2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300,0.420013,0.0,8762,"Replying to 
@SamTwits
 and 
@SamTalksTesla
Maybe we used too many magenta spotlights
232
135
4,984",https://twitter.com/elonmusk/status/1310907440871899138,0.0,1.0,0.0,0.0,1
573,2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,5.429993,1.0,8779,"Replying to 
@EvaFoxU
!!
77
44
1,607",https://twitter.com/elonmusk/status/1311187439600513031,0.0,1.0,0.0,0.0,0
574,2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,14.950012,3.0,8795,"Replying to 
@austinbarnard45
Weld esthetics will improve greatly in upcoming Starships
359
341
10K",https://twitter.com/elonmusk/status/1311538413938438144,0.182,0.818,0.0,0.4404,0
575,2020-10-02,421.390015,439.130005,415.0,415.089996,415.089996,71430000,-9.75,-2.0,8787,"Replying to 
@lexfridman
I agree with Lex
1,312
1,979
63.5K",https://twitter.com/elonmusk/status/1312175510244356096,0.217,0.783,0.0,0.3612,0
576,2020-10-05,423.350006,433.640015,419.329987,425.679993,425.679993,44722800,-5.48999,-1.0,8785,"Hollywood should just start with the sequel & skip the original, because financials
1,264
2,432
54.7K",https://twitter.com/elonmusk/status/1313242842303787017,0.133,0.867,0.0,0.3182,0
577,2020-10-07,419.869995,429.899994,413.850006,425.299988,425.299988,43127700,1.119995,0.0,8837,"Replying to 
@TribeHoh
 @SpaceX
 and 
@WAStateCommerce
You’re most welcome!
178
185
6,745",https://twitter.com/elonmusk/status/1313949241744805895,0.246,0.754,0.0,0.5551,0
578,2020-10-08,438.440002,439.0,425.299988,425.920013,425.920013,40421100,9.100006,2.0,8832,"Replying to 
@Kristennetten
Mimecraft
350
731
24.7K",https://twitter.com/elonmusk/status/1314112331480260609,0.0,1.0,0.0,0.0,0
579,2020-10-09,430.130005,434.589996,426.459991,434.0,434.0,28925700,-4.410004,-1.0,8833,"Replying to 
@NASASpaceflight
Passed cryo proof
161
327
6,182",https://twitter.com/elonmusk/status/1314462047304847360,0.0,1.0,0.0,0.0,0
580,2020-10-12,442.0,448.73999,438.579987,442.299988,442.299988,38791100,14.149994,3.0,8889,"Replying to 
@28delayslater
This graph appears to be upside down
299
414
11.6K",https://twitter.com/elonmusk/status/1315761991370375169,0.0,1.0,0.0,0.0,0
581,2020-10-13,443.350006,448.890015,436.600006,446.649994,446.649994,34463700,0.150025,0.0,8880," The Illuminaughty 
6,287
25.6K
253.5K",https://twitter.com/elonmusk/status/1315889193092935680,0.0,1.0,0.0,0.0,0
582,2020-10-14,449.779999,465.899994,447.350006,461.299988,461.299988,47879700,17.009979,4.0,8881,"“What is love? Baby don’t hurt me.”— Winston Churchill
4,872
22.8K
222.6K",https://twitter.com/elonmusk/status/1316234026127163392,0.239,0.568,0.193,0.2023,0
583,2020-10-15,450.309998,456.570007,442.5,448.880005,448.880005,35672400,-9.329987,-2.0,8893,"Replying to 
@Kristennetten
 and 
@teslaownersSV
You never know
210
80
1,857",https://twitter.com/elonmusk/status/1316837174457896961,0.0,1.0,0.0,0.0,1
584,2020-10-16,454.440002,455.950012,438.850006,439.670013,439.670013,32775900,-0.619995,0.0,8928,"Replying to 
@TechAmazing
Looks like snoopy
459
493
19.6K",https://twitter.com/elonmusk/status/1317027685181267968,0.238,0.762,0.0,0.3612,0
585,2020-10-19,446.23999,447.0,428.869995,430.829987,430.829987,36287800,-8.950012,-2.0,8940,"Replying to 
@elonmusk
 and 
@toadmeister
Sweden at zero deaths Oct 15
298
1,366
4,923",https://twitter.com/elonmusk/status/1317986858983321600,0.0,1.0,0.0,0.0,0
586,2020-10-20,431.75,431.75,419.049988,421.940002,421.940002,31656300,-15.25,-3.0,8926,"FSD beta rollout happening tonight. Will be extremely slow & cautious, as it should.
2,314
4,056
57.9K",https://twitter.com/elonmusk/status/1318678258339221505,0.0,0.906,0.094,-0.1689,0
587,2020-10-21,422.700012,432.950012,421.25,422.640015,422.640015,32370500,1.200012,0.0,8943,"Starship nosecone, high bay & tiki bar
2,261
5,094
100K",https://twitter.com/elonmusk/status/1319008891817132032,0.0,1.0,0.0,0.0,0
588,2020-10-22,441.920013,445.230011,424.51001,425.790009,425.790009,39993200,12.279999,3.0,8945,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday
3,059
3,080
55.8K",https://twitter.com/elonmusk/status/1319164198241341440,0.0,0.927,0.073,-0.2263,1
589,2020-10-23,421.839996,422.890015,407.380005,420.630005,420.630005,33717000,-22.339996,-5.0,8947,"Replying to 
@SpacePadreIsle
Starship is coming together!
493
717
23K",https://twitter.com/elonmusk/status/1319441920213434368,0.0,1.0,0.0,0.0,0
590,2020-10-26,411.630005,425.76001,410.0,420.279999,420.279999,28239200,2.869995,1.0,8983,"Replying to 
@westcoastbill
Testing for covid is a license to print money
376
943
4,021",https://twitter.com/elonmusk/status/1320579366724784130,0.0,1.0,0.0,0.0,0
591,2020-10-27,423.76001,430.5,420.100006,424.679993,424.679993,22686500,4.73999,1.0,8984,"Replying to 
@ajtourville
Bettern nothin or ur  back!
327
208
8,955",https://twitter.com/elonmusk/status/1321218455337578498,0.0,1.0,0.0,0.0,0
592,2020-10-28,416.480011,418.600006,406.0,406.019989,406.019989,25451400,-11.899994,-3.0,8976,"Jack in the Box should do double duty as a sperm donor clinic — name is 
4,986
18.2K
167.8K",https://twitter.com/elonmusk/status/1321275062998257665,0.0,1.0,0.0,0.0,0
593,2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300,-0.540008,0.0,8975,"Tesla should make  catgirl robots?
Absolutely
81.9%
Of Course
18.1%
928,281 votes
·
Final results
9,387
23.5K
113K",https://twitter.com/elonmusk/status/1321605428963233794,0.0,1.0,0.0,0.0,1
594,2020-10-30,406.899994,407.589996,379.109985,388.040009,388.040009,42511300,-10.470002,-3.0,8980,"Replying to 
@WholeMarsBlog
Accurate
234
194
9,493",https://twitter.com/elonmusk/status/1322272445533949952,0.0,1.0,0.0,0.0,0
595,2020-11-02,394.0,406.980011,392.299988,400.51001,400.51001,29021100,-0.609985,0.0,9011,"Several thousand more Starlink beta participation invitations going out this week
7,455
3,732
92.7K",https://twitter.com/elonmusk/status/1323348268823314432,0.0,1.0,0.0,0.0,0
596,2020-11-03,409.730011,427.769989,406.690002,423.899994,423.899994,34351700,20.789978,5.0,9014,"Replying to 
@JonErlichman
That funding round completed 6pm on Christmas Eve in 2008. Last hour of last day possible, as investors were leaving town that night & we were 3 days away from bankruptcy. I put in all money I had, didn’t own a house & had to borrow money from friends to pay rent. Difficult time.
1,042
4,773
68.8K",https://twitter.com/elonmusk/status/1323637665829396480,0.048,0.891,0.061,0.0516,0
597,2020-11-04,430.619995,435.399994,417.100006,420.980011,420.980011,32143100,7.630005,2.0,9022,"Replying to 
@TechAmazing
Einstein was great, but did not succeed at engineering (and he tried)
276
204
2,622",https://twitter.com/elonmusk/status/1323979950504902657,0.116,0.728,0.157,-0.2244,0
598,2020-11-05,428.299988,440.0,424.0,438.089996,438.089996,28414500,4.600006,1.0,9050,"Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.
3,378
7,583
101.9K",https://twitter.com/elonmusk/status/1324283305789812736,0.0,1.0,0.0,0.0,1
599,2020-11-06,436.100006,436.570007,424.279999,429.950012,429.950012,21706000,-3.429993,-1.0,9046,"420 is ten times better than 42
9,366
37.8K
335.1K",https://twitter.com/elonmusk/status/1324595039742222337,0.244,0.756,0.0,0.4404,0
600,2020-11-09,439.5,452.5,421.0,421.26001,421.26001,34833000,15.929993,4.0,9048,"Yes, you can have my damn cookie! should be a browser setting
3,975
12.1K
203K",https://twitter.com/elonmusk/status/1325844990870900736,0.147,0.707,0.147,0.0,0
601,2020-11-11,416.450012,418.700012,410.579987,417.130005,417.130005,17357700,-1.389984,0.0,9125,"Replying to 
@hiromichimizuno
Yes
175
83
3,965",https://twitter.com/elonmusk/status/1326383826055143426,0.31,0.69,0.0,0.4019,0
602,2020-11-12,415.049988,423.0,409.519989,411.76001,411.76001,19855100,4.299988,1.0,9103,"Replying to 
@Cardoso
Luck is the best superpower
179
167
2,373",https://twitter.com/elonmusk/status/1326908366392860673,0.444,0.556,0.0,0.802,0
603,2020-11-13,410.850006,412.529999,401.660004,408.5,408.5,19771100,-10.470001,-2.0,9085,"Soon
2,693
13.1K
182.1K",https://twitter.com/elonmusk/status/1327389689213423616,0.0,1.0,0.0,0.0,0
604,2020-11-17,460.170013,462.0,433.01001,441.609985,441.609985,61188300,49.549988,12.0,9128,"Deus ex machine learning
2,803
16K
180.7K",https://twitter.com/elonmusk/status/1328822042506956802,0.0,1.0,0.0,0.0,0
605,2020-11-18,448.350006,496.0,443.5,486.640015,486.640015,78044000,34.0,7.0,9129,"Tesla holiday software release is 
3,248
3,324
105.2K",https://twitter.com/elonmusk/status/1328966577862172672,0.278,0.722,0.0,0.4019,1
606,2020-11-19,492.0,508.609985,487.570007,499.269989,499.269989,62475300,12.609985,3.0,9133,"Replying to 
@Forbes
Caution strongly advised with SPACs
266
330
3,476",https://twitter.com/elonmusk/status/1329483695493931009,0.174,0.826,0.0,0.2732,0
607,2020-11-20,497.98999,502.5,489.059998,489.609985,489.609985,32911900,-6.109985,-1.0,9177,"Replying to 
@levie
Wild times!
465
473
30.3K",https://twitter.com/elonmusk/status/1329618280256917504,0.0,1.0,0.0,0.0,0
608,2020-11-23,503.5,526.0,501.790009,521.849976,521.849976,50260300,23.5,5.0,9209,"Replying to 
@vincent13031925
 and 
@Tesla
Wow
721
455
17.9K",https://twitter.com/elonmusk/status/1330982572038500355,0.322,0.678,0.0,0.5859,1
609,2020-11-24,540.400024,559.98999,526.200012,555.380005,555.380005,53648500,33.98999,6.0,9176,"Good Starship SN8 static fire! Aiming for first 15km / ~50k ft altitude flight next week. Goals are to test 3 engine ascent, body flaps, transition from main to header tanks & landing flip.
1,540
3,855
52.1K",https://twitter.com/elonmusk/status/1331386982296145922,0.079,0.862,0.059,0.2003,0
610,2020-11-25,550.059998,574.0,545.369995,574.0,574.0,48930200,14.01001,3.0,9216,".
@TheBabylonBee
 is savage 
2,136
5,385
89.7K",https://twitter.com/elonmusk/status/1331698780073320449,0.0,0.667,0.333,-0.4588,0
611,2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100,9.019959,2.0,9247,"Replying to 
@DeepMind
Congrats!
142
96
3,983",https://twitter.com/elonmusk/status/1333550953811861505,0.381,0.619,0.0,0.5707,0
612,2020-12-01,597.590027,597.849976,572.049988,584.76001,584.76001,40103500,-9.950012,-2.0,9249,"Replying to 
@engineers_feed
Paint makes a hell of a difference
689
283
16.2K",https://twitter.com/elonmusk/status/1333742310388064256,0.0,0.723,0.277,-0.6808,0
613,2020-12-02,556.440002,571.539978,541.210022,568.820007,568.820007,47775700,-26.309998,-4.0,9245,"Science is discovering the essential truths about what exists in the Universe, engineering is about creating things that never existed
en.m.wikipedia.org
Engineer - Wikipedia
2,681
7,206
71.1K",https://twitter.com/elonmusk/status/1333972511524995072,0.167,0.833,0.0,0.6124,0
614,2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000,27.429993,5.0,9243,"Watch Demolition Man
6,149
5,769
92.8K",https://twitter.com/elonmusk/status/1334641206580682752,0.0,1.0,0.0,0.0,0
615,2020-12-07,604.919983,648.789978,603.049988,641.76001,641.76001,56309700,49.75,8.0,9257,"Out on the pad in South Texas
3,478
9,352
136.9K",https://twitter.com/elonmusk/status/1336041065879580673,0.0,1.0,0.0,0.0,0
616,2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000,2.490051,0.0,9258,"“So long, and thanks for the orifice!”
- Alien message decrypted
6,479
16.2K
175.7K",https://twitter.com/elonmusk/status/1336351038106869760,0.197,0.803,0.0,0.4926,0
617,2020-12-09,653.690002,654.320007,588.0,604.47998,604.47998,71291200,3.039978,0.0,9256,"Mars, here we come!!
18K
68.5K
648.1K",https://twitter.com/elonmusk/status/1336810077555019779,0.0,1.0,0.0,0.0,0
618,2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200,-26.570007,-4.0,9279,"Life, the Universe and Everything
4,954
14.4K
200.5K",https://twitter.com/elonmusk/status/1336825121223434241,0.0,1.0,0.0,0.0,0
619,2020-12-11,615.01001,624.0,596.799988,609.98999,609.98999,46475000,-3.75,-1.0,9283,"Replying to 
@SpacePadreIsle
 and 
@SpaceX
Agreed, should be preserved in memory of SN8
735
753
26.9K",https://twitter.com/elonmusk/status/1337195509811826690,0.123,0.877,0.0,0.2732,0
620,2020-12-14,619.0,642.75,610.200012,639.830017,639.830017,52040600,18.75,3.0,9278,"Ascent to the Heavens
4,155
18.6K
291.3K",https://twitter.com/elonmusk/status/1338518096664023042,0.31,0.69,0.0,0.4019,0
621,2020-12-15,643.280029,646.900024,623.799988,633.25,633.25,45071500,4.150024,1.0,9293,"Replying to 
@CyberpunkGame
The objective reality is that it is impossible to run an advanced game well on old hardware. This is a much more serious issue:
pcgamer.com
The more time I spend in Cyberpunk 2077's world, the less I believe in it
Falling out of love with Night City.
695
796
16.5K",https://twitter.com/elonmusk/status/1338857124508684289,0.14,0.807,0.054,0.7275,0
622,2020-12-16,628.22998,632.5,605.0,622.77002,622.77002,42095800,-14.400024,-2.0,9291,"Replying to 
@cleantechnica
I absolutely support trans, but all these pronouns are an esthetic nightmare
7,313
24.6K
30K",https://twitter.com/elonmusk/status/1339253909546823682,0.105,0.895,0.0,0.2492,0
623,2020-12-17,628.190002,658.820007,619.5,655.900024,655.900024,56270100,26.320007,4.0,9289,"Star Light, Star Bright
6,074
30.3K
215.1K",https://twitter.com/elonmusk/status/1339458358559055872,0.326,0.674,0.0,0.4404,0
624,2020-12-21,666.23999,668.5,646.070007,649.859985,649.859985,58045300,-26.5,-4.0,9315,"Thanks to everyone who worked so hard to make Tesla successful. My heart goes out to you.
7,921
12.4K
330K",https://twitter.com/elonmusk/status/1341006575650140161,0.379,0.556,0.065,0.876,1
625,2020-12-22,648.0,649.880005,614.22998,640.340027,640.340027,51716000,-18.619995,-3.0,9322,"Replying to 
@elonmusk
 and 
@wintonARK
During the darkest days of the Model 3 program, I reached out to Tim Cook to discuss the possibility of Apple acquiring Tesla (for 1/10 of our current value). He refused to take the meeting.
3,409
13.5K
60.9K",https://twitter.com/elonmusk/status/1341485211209637889,0.079,0.809,0.112,-0.3818,1
626,2020-12-23,632.200012,651.5,622.570007,645.97998,645.97998,33173000,1.619995,0.0,9320,"Replying to 
@heydave7
Good idea
1,833
1,410
51.1K",https://twitter.com/elonmusk/status/1341801143631028225,0.293,0.707,0.0,0.4404,0
627,2020-12-24,642.98999,666.090027,641.0,661.77002,661.77002,22865600,14.590027,2.0,9318,"To Tesla owners taking delivery in the final days of year, your support is super appreciated!!
3,349
3,738
143.2K",https://twitter.com/elonmusk/status/1341896542999998465,0.396,0.604,0.0,0.8881,1
628,2020-12-28,674.51001,681.400024,660.799988,663.690002,663.690002,32278600,15.309997,2.0,9353,"What should Tesla do with in-car gaming in an autonomous world?
6,506
1,212
32.2K",https://twitter.com/elonmusk/status/1343608530998153222,0.0,1.0,0.0,0.0,1
629,2020-12-29,661.0,669.900024,655.0,665.98999,665.98999,22910800,-11.5,-2.0,9346,"Such a weird game when you think about it
3,775
33.7K
338.4K",https://twitter.com/elonmusk/status/1344020569151434752,0.0,0.866,0.134,-0.1779,0
630,2020-12-30,672.0,696.599976,668.359985,694.780029,694.780029,42846000,26.699952,4.0,9392,"Destiny, destiny
No escaping 
that for me
5,888
11.8K
149.3K",https://twitter.com/elonmusk/status/1344154578678214657,0.0,0.887,0.113,-0.0382,0
631,2020-12-31,699.98999,718.719971,691.119995,705.669983,705.669983,49649900,22.119995,3.0,9395,"Ignore the heading
1,071
705
36K",https://twitter.com/elonmusk/status/1344520570235457536,0.0,0.667,0.333,-0.3612,0
632,2021-01-04,719.460022,744.48999,717.190002,729.77002,729.77002,48638200,25.770019,4.0,9422,"Snow falling on Giga Berlin
3,527
7,271
144.4K",https://twitter.com/elonmusk/status/1346191214769557505,0.0,0.814,0.186,-0.1531,0
633,2021-01-05,723.659973,740.840027,719.200012,735.109985,735.109985,32245200,-3.649963,0.0,9440,"Replying to 
@Dtrford
 @austinbarnard45
 and 7 others
Doesn’t quite illustrate true size difference. Starship payload volume & mass are >1000% that of Shuttle.
221
228
4,617",https://twitter.com/elonmusk/status/1346300656110415872,0.11,0.89,0.0,0.4728,0
634,2021-01-07,777.630005,816.98999,775.200012,816.039978,816.039978,51498900,42.98999,6.0,9420,"Use Signal
15.5K
55K
349.4K",https://twitter.com/elonmusk/status/1347165127036977153,0.0,1.0,0.0,0.0,0
635,2021-01-08,856.0,884.48999,838.390015,880.02002,880.02002,75055500,67.5,8.0,9424,"Launch underway
SpaceX
@SpaceX
 · Jan 7, 2021
Watch Falcon 9 launch the Turksat 5A mission → http://spacex.com/launches  https://twitter.com/i/broadcasts/1zqJVXpZnZDKB…
3,215
5,841
87.6K",https://twitter.com/elonmusk/status/1347366324826112001,0.0,1.0,0.0,0.0,0
